from_stop_id,to_stop_id,transfer_type,min_transfer_time
stop_point:SP_1261,stop_point:SP_1261,2,180
stop_point:SP_1261,stop_point:SP_2183,2,180
stop_point:SP_1262,stop_point:SP_1262,2,180
stop_point:SP_1262,stop_point:SP_1313,2,180
stop_point:SP_1262,stop_point:SP_2860,2,240
stop_point:SP_1262,stop_point:SP_3305,2,180
stop_point:SP_1262,stop_point:SP_3472,2,180
stop_point:SP_1262,stop_point:SP_386,2,180
stop_point:SP_1262,stop_point:SP_56,2,240
stop_point:SP_1264,stop_point:SP_1264,2,180
stop_point:SP_1264,stop_point:SP_2357,2,180
stop_point:SP_1267,stop_point:SP_1267,2,180
stop_point:SP_1267,stop_point:SP_5043,2,180
stop_point:SP_1267,stop_point:SP_5149,2,180
stop_point:SP_1268,stop_point:SP_1268,2,180
stop_point:SP_1268,stop_point:SP_4096,2,180
stop_point:SP_1268,stop_point:SP_4097,2,180
stop_point:SP_1268,stop_point:SP_605,2,180
stop_point:SP_1268,stop_point:SP_754,2,180
stop_point:SP_1269,stop_point:SP_1083,2,180
stop_point:SP_1269,stop_point:SP_1269,2,180
stop_point:SP_127,stop_point:SP_127,2,180
stop_point:SP_127,stop_point:SP_2041,2,180
stop_point:SP_127,stop_point:SP_3899,2,180
stop_point:SP_1270,stop_point:SP_1270,2,180
stop_point:SP_1270,stop_point:SP_2294,2,180
stop_point:SP_1271,stop_point:SP_1271,2,180
stop_point:SP_1271,stop_point:SP_21,2,180
stop_point:SP_1271,stop_point:SP_3001,2,180
stop_point:SP_1272,stop_point:SP_1272,2,180
stop_point:SP_1272,stop_point:SP_3385,2,180
stop_point:SP_1274,stop_point:SP_1274,2,180
stop_point:SP_1274,stop_point:SP_1487,2,180
stop_point:SP_1276,stop_point:SP_1276,2,180
stop_point:SP_1276,stop_point:SP_3806,2,180
stop_point:SP_1279,stop_point:SP_1279,2,180
stop_point:SP_1280,stop_point:SP_1280,2,180
stop_point:SP_1280,stop_point:SP_2390,2,180
stop_point:SP_1281,stop_point:SP_1281,2,180
stop_point:SP_1281,stop_point:SP_3481,2,180
stop_point:SP_1282,stop_point:SP_1282,2,180
stop_point:SP_1282,stop_point:SP_241,2,180
stop_point:SP_1287,stop_point:SP_1287,2,180
stop_point:SP_1287,stop_point:SP_1584,2,180
stop_point:SP_1288,stop_point:SP_1288,2,180
stop_point:SP_1288,stop_point:SP_174,2,180
stop_point:SP_1289,stop_point:SP_1289,2,180
stop_point:SP_1289,stop_point:SP_786,2,180
stop_point:SP_129,stop_point:SP_129,2,180
stop_point:SP_129,stop_point:SP_1470,2,180
stop_point:SP_1291,stop_point:SP_1291,2,180
stop_point:SP_1291,stop_point:SP_370,2,180
stop_point:SP_1293,stop_point:SP_1293,2,180
stop_point:SP_1293,stop_point:SP_2277,2,180
stop_point:SP_1293,stop_point:SP_3147,2,180
stop_point:SP_1293,stop_point:SP_3357,2,180
stop_point:SP_1294,stop_point:SP_1294,2,180
stop_point:SP_1294,stop_point:SP_1494,2,180
stop_point:SP_1295,stop_point:SP_1295,2,180
stop_point:SP_1295,stop_point:SP_3927,2,180
stop_point:SP_1296,stop_point:SP_1296,2,180
stop_point:SP_1296,stop_point:SP_1303,2,180
stop_point:SP_1298,stop_point:SP_1244,2,180
stop_point:SP_1298,stop_point:SP_1298,2,180
stop_point:SP_1298,stop_point:SP_3383,2,180
stop_point:SP_1298,stop_point:SP_3836,2,180
stop_point:SP_1299,stop_point:SP_1069,2,180
stop_point:SP_1299,stop_point:SP_1299,2,180
stop_point:SP_13,stop_point:SP_13,2,180
stop_point:SP_13,stop_point:SP_2775,2,180
stop_point:SP_130,stop_point:SP_130,3,
stop_point:SP_130,stop_point:SP_1679,3,
stop_point:SP_130,stop_point:SP_4776,2,180
stop_point:SP_130,stop_point:SP_4777,2,180
stop_point:SP_1300,stop_point:SP_1300,2,180
stop_point:SP_1300,stop_point:SP_557,2,180
stop_point:SP_1301,stop_point:SP_1301,2,180
stop_point:SP_1301,stop_point:SP_3187,2,180
stop_point:SP_1302,stop_point:SP_1302,2,180
stop_point:SP_1302,stop_point:SP_977,2,180
stop_point:SP_1303,stop_point:SP_1296,2,180
stop_point:SP_1303,stop_point:SP_1303,2,180
stop_point:SP_1304,stop_point:SP_1023,2,180
stop_point:SP_1304,stop_point:SP_1304,2,180
stop_point:SP_1305,stop_point:SP_1305,2,180
stop_point:SP_1305,stop_point:SP_3338,2,180
stop_point:SP_1306,stop_point:SP_1306,2,180
stop_point:SP_1306,stop_point:SP_3201,2,180
stop_point:SP_1307,stop_point:SP_1307,2,180
stop_point:SP_1307,stop_point:SP_2110,2,180
stop_point:SP_1308,stop_point:SP_124,2,180
stop_point:SP_1308,stop_point:SP_1308,2,180
stop_point:SP_1309,stop_point:SP_1309,2,180
stop_point:SP_1309,stop_point:SP_203,2,180
stop_point:SP_1309,stop_point:SP_3349,2,180
stop_point:SP_1309,stop_point:SP_3490,2,180
stop_point:SP_131,stop_point:SP_131,2,180
stop_point:SP_131,stop_point:SP_2943,2,180
stop_point:SP_1311,stop_point:SP_1311,2,180
stop_point:SP_1311,stop_point:SP_4842,2,180
stop_point:SP_1312,stop_point:SP_1312,2,180
stop_point:SP_1312,stop_point:SP_1721,2,180
stop_point:SP_1313,stop_point:SP_1262,2,180
stop_point:SP_1313,stop_point:SP_1313,2,180
stop_point:SP_1313,stop_point:SP_2860,2,180
stop_point:SP_1313,stop_point:SP_3305,2,180
stop_point:SP_1313,stop_point:SP_3472,2,180
stop_point:SP_1313,stop_point:SP_386,2,180
stop_point:SP_1313,stop_point:SP_56,2,180
stop_point:SP_1315,stop_point:SP_1315,2,180
stop_point:SP_1315,stop_point:SP_2621,2,180
stop_point:SP_1315,stop_point:SP_4710,2,180
stop_point:SP_1315,stop_point:SP_4775,2,180
stop_point:SP_1315,stop_point:SP_5264,2,180
stop_point:SP_1315,stop_point:SP_540,2,180
stop_point:SP_1316,stop_point:SP_1109,2,180
stop_point:SP_1316,stop_point:SP_1316,2,180
stop_point:SP_1317,stop_point:SP_1317,2,180
stop_point:SP_1317,stop_point:SP_3123,2,180
stop_point:SP_1318,stop_point:SP_1318,2,180
stop_point:SP_1318,stop_point:SP_389,2,180
stop_point:SP_1319,stop_point:SP_1319,2,180
stop_point:SP_1319,stop_point:SP_322,2,180
stop_point:SP_1319,stop_point:SP_3274,2,180
stop_point:SP_132,stop_point:SP_132,2,180
stop_point:SP_132,stop_point:SP_2668,2,180
stop_point:SP_1320,stop_point:SP_1320,2,180
stop_point:SP_1320,stop_point:SP_2571,2,180
stop_point:SP_1321,stop_point:SP_1321,2,180
stop_point:SP_1321,stop_point:SP_728,2,180
stop_point:SP_1323,stop_point:SP_1323,2,180
stop_point:SP_1323,stop_point:SP_2428,2,180
stop_point:SP_1324,stop_point:SP_1324,2,180
stop_point:SP_1324,stop_point:SP_78,2,180
stop_point:SP_1325,stop_point:SP_1325,2,180
stop_point:SP_1325,stop_point:SP_3863,2,180
stop_point:SP_1330,stop_point:SP_1330,2,180
stop_point:SP_1330,stop_point:SP_3236,2,180
stop_point:SP_1331,stop_point:SP_1331,2,180
stop_point:SP_1331,stop_point:SP_4166,2,180
stop_point:SP_1332,stop_point:SP_1332,2,180
stop_point:SP_1332,stop_point:SP_263,2,180
stop_point:SP_1333,stop_point:SP_1333,2,180
stop_point:SP_1333,stop_point:SP_1366,2,180
stop_point:SP_1334,stop_point:SP_1334,2,180
stop_point:SP_1334,stop_point:SP_2330,2,180
stop_point:SP_1335,stop_point:SP_1335,2,180
stop_point:SP_1335,stop_point:SP_2067,2,180
stop_point:SP_1336,stop_point:SP_1336,2,180
stop_point:SP_1336,stop_point:SP_1809,2,180
stop_point:SP_1336,stop_point:SP_2063,2,180
stop_point:SP_1336,stop_point:SP_2664,2,180
stop_point:SP_1336,stop_point:SP_3519,2,180
stop_point:SP_1336,stop_point:SP_461,2,180
stop_point:SP_1336,stop_point:SP_5380,2,180
stop_point:SP_1337,stop_point:SP_1337,2,180
stop_point:SP_1337,stop_point:SP_3494,2,180
stop_point:SP_1338,stop_point:SP_1338,2,240
stop_point:SP_1338,stop_point:SP_2471,2,240
stop_point:SP_1338,stop_point:SP_412,2,240
stop_point:SP_1338,stop_point:SP_5270,2,240
stop_point:SP_1338,stop_point:SP_933,2,240
stop_point:SP_1339,stop_point:SP_1339,2,180
stop_point:SP_1339,stop_point:SP_3209,2,180
stop_point:SP_1340,stop_point:SP_1340,2,180
stop_point:SP_1340,stop_point:SP_2935,2,180
stop_point:SP_1341,stop_point:SP_1341,2,180
stop_point:SP_1341,stop_point:SP_1720,2,180
stop_point:SP_1344,stop_point:SP_1344,2,180
stop_point:SP_1344,stop_point:SP_893,2,180
stop_point:SP_1346,stop_point:SP_1346,2,180
stop_point:SP_1346,stop_point:SP_2249,2,180
stop_point:SP_1348,stop_point:SP_1348,2,180
stop_point:SP_1348,stop_point:SP_798,2,180
stop_point:SP_1349,stop_point:SP_1349,2,180
stop_point:SP_1349,stop_point:SP_3196,2,180
stop_point:SP_135,stop_point:SP_135,2,180
stop_point:SP_135,stop_point:SP_3839,2,180
stop_point:SP_1350,stop_point:SP_1350,2,180
stop_point:SP_1350,stop_point:SP_1519,2,180
stop_point:SP_1351,stop_point:SP_1351,2,180
stop_point:SP_1351,stop_point:SP_3026,2,180
stop_point:SP_1352,stop_point:SP_1352,2,180
stop_point:SP_1352,stop_point:SP_993,2,180
stop_point:SP_1353,stop_point:SP_1353,2,180
stop_point:SP_1354,stop_point:SP_1354,2,180
stop_point:SP_1354,stop_point:SP_309,2,180
stop_point:SP_1355,stop_point:SP_1355,2,180
stop_point:SP_1355,stop_point:SP_422,2,180
stop_point:SP_1356,stop_point:SP_1356,2,180
stop_point:SP_1356,stop_point:SP_1944,2,180
stop_point:SP_1357,stop_point:SP_1357,2,180
stop_point:SP_1357,stop_point:SP_1948,2,180
stop_point:SP_1358,stop_point:SP_1358,2,180
stop_point:SP_1358,stop_point:SP_1870,2,180
stop_point:SP_1359,stop_point:SP_1359,2,180
stop_point:SP_1359,stop_point:SP_1400,2,180
stop_point:SP_1359,stop_point:SP_5239,2,180
stop_point:SP_1359,stop_point:SP_5246,2,180
stop_point:SP_136,stop_point:SP_136,2,180
stop_point:SP_136,stop_point:SP_3887,2,180
stop_point:SP_1361,stop_point:SP_1361,2,180
stop_point:SP_1361,stop_point:SP_1437,2,180
stop_point:SP_1363,stop_point:SP_1363,2,180
stop_point:SP_1363,stop_point:SP_3594,2,180
stop_point:SP_1364,stop_point:SP_1364,2,180
stop_point:SP_1364,stop_point:SP_921,2,180
stop_point:SP_1365,stop_point:SP_1365,2,180
stop_point:SP_1365,stop_point:SP_3695,2,180
stop_point:SP_1366,stop_point:SP_1333,2,180
stop_point:SP_1366,stop_point:SP_1366,2,180
stop_point:SP_1367,stop_point:SP_1367,2,180
stop_point:SP_1367,stop_point:SP_2267,2,180
stop_point:SP_1369,stop_point:SP_1369,2,180
stop_point:SP_1369,stop_point:SP_476,2,180
stop_point:SP_1370,stop_point:SP_1370,2,180
stop_point:SP_1370,stop_point:SP_1577,2,180
stop_point:SP_1372,stop_point:SP_1372,2,180
stop_point:SP_1372,stop_point:SP_2750,2,180
stop_point:SP_1373,stop_point:SP_1373,2,180
stop_point:SP_1373,stop_point:SP_992,2,180
stop_point:SP_1374,stop_point:SP_1374,2,180
stop_point:SP_1374,stop_point:SP_415,2,180
stop_point:SP_1375,stop_point:SP_1375,2,180
stop_point:SP_1375,stop_point:SP_3444,2,180
stop_point:SP_1377,stop_point:SP_1377,2,180
stop_point:SP_1377,stop_point:SP_3082,2,180
stop_point:SP_1379,stop_point:SP_1379,2,180
stop_point:SP_1379,stop_point:SP_2489,2,180
stop_point:SP_1380,stop_point:SP_1380,2,180
stop_point:SP_1380,stop_point:SP_2240,2,180
stop_point:SP_1381,stop_point:SP_1381,2,180
stop_point:SP_1381,stop_point:SP_2982,2,180
stop_point:SP_1382,stop_point:SP_1382,2,180
stop_point:SP_1382,stop_point:SP_1420,2,180
stop_point:SP_1384,stop_point:SP_1384,2,180
stop_point:SP_1384,stop_point:SP_1751,2,180
stop_point:SP_1385,stop_point:SP_1385,2,180
stop_point:SP_1385,stop_point:SP_2562,2,180
stop_point:SP_1386,stop_point:SP_1212,2,180
stop_point:SP_1386,stop_point:SP_1386,2,180
stop_point:SP_1387,stop_point:SP_1387,2,180
stop_point:SP_1387,stop_point:SP_1946,2,180
stop_point:SP_1387,stop_point:SP_2281,2,180
stop_point:SP_1387,stop_point:SP_3712,2,180
stop_point:SP_1388,stop_point:SP_1388,2,180
stop_point:SP_1389,stop_point:SP_1389,2,180
stop_point:SP_1389,stop_point:SP_437,2,180
stop_point:SP_139,stop_point:SP_139,2,180
stop_point:SP_139,stop_point:SP_513,2,180
stop_point:SP_1390,stop_point:SP_1390,2,180
stop_point:SP_1390,stop_point:SP_3079,2,180
stop_point:SP_1391,stop_point:SP_1391,2,180
stop_point:SP_1391,stop_point:SP_350,2,180
stop_point:SP_1392,stop_point:SP_1392,2,180
stop_point:SP_1392,stop_point:SP_2512,2,180
stop_point:SP_1393,stop_point:SP_1393,2,180
stop_point:SP_1393,stop_point:SP_19,2,180
stop_point:SP_1394,stop_point:SP_1394,2,180
stop_point:SP_1394,stop_point:SP_404,2,180
stop_point:SP_1395,stop_point:SP_1395,2,180
stop_point:SP_1395,stop_point:SP_1781,2,180
stop_point:SP_1396,stop_point:SP_1396,2,180
stop_point:SP_1396,stop_point:SP_742,2,180
stop_point:SP_1397,stop_point:SP_1397,2,180
stop_point:SP_1397,stop_point:SP_1744,2,180
stop_point:SP_1398,stop_point:SP_1398,2,180
stop_point:SP_1398,stop_point:SP_2376,2,180
stop_point:SP_14,stop_point:SP_14,2,180
stop_point:SP_14,stop_point:SP_3380,2,180
stop_point:SP_140,stop_point:SP_140,2,180
stop_point:SP_140,stop_point:SP_980,2,180
stop_point:SP_1400,stop_point:SP_1359,2,180
stop_point:SP_1400,stop_point:SP_1400,2,180
stop_point:SP_1400,stop_point:SP_5239,2,180
stop_point:SP_1400,stop_point:SP_5246,2,180
stop_point:SP_1401,stop_point:SP_1401,2,180
stop_point:SP_1401,stop_point:SP_3261,2,180
stop_point:SP_1402,stop_point:SP_1402,2,180
stop_point:SP_1402,stop_point:SP_3761,2,180
stop_point:SP_1403,stop_point:SP_1403,2,180
stop_point:SP_1403,stop_point:SP_1747,2,180
stop_point:SP_1405,stop_point:SP_1405,2,180
stop_point:SP_1405,stop_point:SP_456,2,180
stop_point:SP_1406,stop_point:SP_1406,2,180
stop_point:SP_1408,stop_point:SP_1036,2,180
stop_point:SP_1408,stop_point:SP_1408,2,180
stop_point:SP_1408,stop_point:SP_2559,2,180
stop_point:SP_1408,stop_point:SP_3624,2,180
stop_point:SP_1409,stop_point:SP_1409,2,180
stop_point:SP_1412,stop_point:SP_1412,2,180
stop_point:SP_1412,stop_point:SP_2792,2,180
stop_point:SP_1413,stop_point:SP_1413,2,180
stop_point:SP_1413,stop_point:SP_719,2,180
stop_point:SP_1414,stop_point:SP_1414,2,180
stop_point:SP_1414,stop_point:SP_3987,2,180
stop_point:SP_1415,stop_point:SP_1415,2,180
stop_point:SP_1415,stop_point:SP_2648,2,180
stop_point:SP_1415,stop_point:SP_3066,2,180
stop_point:SP_1415,stop_point:SP_376,2,180
stop_point:SP_1415,stop_point:SP_3975,2,180
stop_point:SP_1416,stop_point:SP_1416,2,180
stop_point:SP_1416,stop_point:SP_2214,2,180
stop_point:SP_1417,stop_point:SP_1417,2,180
stop_point:SP_1417,stop_point:SP_4952,2,180
stop_point:SP_1418,stop_point:SP_1418,2,180
stop_point:SP_1418,stop_point:SP_1980,2,180
stop_point:SP_1419,stop_point:SP_1419,2,180
stop_point:SP_1419,stop_point:SP_2119,2,180
stop_point:SP_1419,stop_point:SP_5616,2,180
stop_point:SP_1419,stop_point:SP_5617,2,180
stop_point:SP_142,stop_point:SP_142,2,180
stop_point:SP_142,stop_point:SP_3504,2,180
stop_point:SP_1420,stop_point:SP_1382,2,180
stop_point:SP_1420,stop_point:SP_1420,2,180
stop_point:SP_1421,stop_point:SP_1421,2,180
stop_point:SP_1421,stop_point:SP_3765,2,180
stop_point:SP_1422,stop_point:SP_1422,2,180
stop_point:SP_1422,stop_point:SP_2549,2,180
stop_point:SP_1423,stop_point:SP_1423,2,180
stop_point:SP_1423,stop_point:SP_3248,2,180
stop_point:SP_1424,stop_point:SP_1424,2,180
stop_point:SP_1424,stop_point:SP_2266,2,180
stop_point:SP_1425,stop_point:SP_1425,2,180
stop_point:SP_1425,stop_point:SP_3239,2,180
stop_point:SP_1426,stop_point:SP_1426,2,180
stop_point:SP_1427,stop_point:SP_1427,2,180
stop_point:SP_1427,stop_point:SP_1947,2,180
stop_point:SP_1428,stop_point:SP_1428,2,180
stop_point:SP_1429,stop_point:SP_1429,2,180
stop_point:SP_1429,stop_point:SP_3193,2,180
stop_point:SP_143,stop_point:SP_1170,2,180
stop_point:SP_143,stop_point:SP_143,2,180
stop_point:SP_143,stop_point:SP_3424,2,180
stop_point:SP_1431,stop_point:SP_1431,2,180
stop_point:SP_1431,stop_point:SP_377,2,180
stop_point:SP_1434,stop_point:SP_1434,2,180
stop_point:SP_1434,stop_point:SP_3359,2,180
stop_point:SP_1434,stop_point:SP_594,2,180
stop_point:SP_1436,stop_point:SP_1436,2,180
stop_point:SP_1436,stop_point:SP_657,2,180
stop_point:SP_1437,stop_point:SP_1361,2,180
stop_point:SP_1437,stop_point:SP_1437,2,180
stop_point:SP_1438,stop_point:SP_1218,2,180
stop_point:SP_1438,stop_point:SP_1438,2,180
stop_point:SP_1439,stop_point:SP_1439,2,180
stop_point:SP_1439,stop_point:SP_414,2,180
stop_point:SP_144,stop_point:SP_1187,2,180
stop_point:SP_144,stop_point:SP_144,2,180
stop_point:SP_144,stop_point:SP_2185,2,180
stop_point:SP_144,stop_point:SP_2228,2,180
stop_point:SP_144,stop_point:SP_2466,2,180
stop_point:SP_144,stop_point:SP_3676,2,180
stop_point:SP_144,stop_point:SP_3684,2,180
stop_point:SP_1441,stop_point:SP_1441,2,180
stop_point:SP_1441,stop_point:SP_2170,2,180
stop_point:SP_1442,stop_point:SP_1442,2,180
stop_point:SP_1443,stop_point:SP_1443,2,180
stop_point:SP_1443,stop_point:SP_2813,2,180
stop_point:SP_1444,stop_point:SP_1444,2,180
stop_point:SP_1445,stop_point:SP_1445,2,180
stop_point:SP_1445,stop_point:SP_3448,2,180
stop_point:SP_1448,stop_point:SP_1448,2,180
stop_point:SP_1448,stop_point:SP_2814,2,180
stop_point:SP_1449,stop_point:SP_1449,2,180
stop_point:SP_1449,stop_point:SP_559,2,180
stop_point:SP_145,stop_point:SP_145,2,180
stop_point:SP_145,stop_point:SP_3867,2,180
stop_point:SP_1450,stop_point:SP_1450,2,180
stop_point:SP_1450,stop_point:SP_1507,2,180
stop_point:SP_1450,stop_point:SP_2324,2,180
stop_point:SP_1450,stop_point:SP_2588,2,180
stop_point:SP_1450,stop_point:SP_2853,2,180
stop_point:SP_1450,stop_point:SP_3137,2,180
stop_point:SP_1450,stop_point:SP_548,2,180
stop_point:SP_1450,stop_point:SP_645,2,180
stop_point:SP_1450,stop_point:SP_884,2,180
stop_point:SP_1451,stop_point:SP_1451,2,180
stop_point:SP_1451,stop_point:SP_3831,2,180
stop_point:SP_1452,stop_point:SP_1452,2,180
stop_point:SP_1452,stop_point:SP_3544,2,180
stop_point:SP_1452,stop_point:SP_3643,2,180
stop_point:SP_1453,stop_point:SP_1453,2,180
stop_point:SP_1453,stop_point:SP_2747,2,180
stop_point:SP_1454,stop_point:SP_1454,2,180
stop_point:SP_1454,stop_point:SP_2008,2,180
stop_point:SP_1457,stop_point:SP_1457,2,180
stop_point:SP_1457,stop_point:SP_3202,2,180
stop_point:SP_1458,stop_point:SP_1458,2,180
stop_point:SP_1458,stop_point:SP_3905,2,180
stop_point:SP_1459,stop_point:SP_1459,2,180
stop_point:SP_1459,stop_point:SP_2254,2,180
stop_point:SP_1460,stop_point:SP_1460,2,180
stop_point:SP_1460,stop_point:SP_2467,2,180
stop_point:SP_1461,stop_point:SP_1055,2,180
stop_point:SP_1461,stop_point:SP_1461,2,180
stop_point:SP_1464,stop_point:SP_1464,2,1200
stop_point:SP_1464,stop_point:SP_2480,2,1200
stop_point:SP_1465,stop_point:SP_1465,2,180
stop_point:SP_1465,stop_point:SP_3240,2,180
stop_point:SP_1465,stop_point:SP_3551,2,180
stop_point:SP_1465,stop_point:SP_3958,2,180
stop_point:SP_1466,stop_point:SP_1466,3,
stop_point:SP_1466,stop_point:SP_3795,3,
stop_point:SP_1467,stop_point:SP_1467,2,180
stop_point:SP_1468,stop_point:SP_1468,2,180
stop_point:SP_1468,stop_point:SP_556,2,180
stop_point:SP_1469,stop_point:SP_1469,2,180
stop_point:SP_1469,stop_point:SP_1498,2,180
stop_point:SP_147,stop_point:SP_147,2,180
stop_point:SP_147,stop_point:SP_1572,2,180
stop_point:SP_147,stop_point:SP_1702,2,180
stop_point:SP_147,stop_point:SP_1984,2,180
stop_point:SP_147,stop_point:SP_2574,2,180
stop_point:SP_147,stop_point:SP_2884,2,180
stop_point:SP_147,stop_point:SP_3415,2,180
stop_point:SP_147,stop_point:SP_4021,2,180
stop_point:SP_147,stop_point:SP_4109,2,180
stop_point:SP_147,stop_point:SP_4709,2,180
stop_point:SP_147,stop_point:SP_676,2,180
stop_point:SP_1470,stop_point:SP_129,2,180
stop_point:SP_1470,stop_point:SP_1470,2,180
stop_point:SP_1471,stop_point:SP_1164,2,180
stop_point:SP_1471,stop_point:SP_1471,2,180
stop_point:SP_1474,stop_point:SP_1474,2,180
stop_point:SP_1474,stop_point:SP_1846,2,180
stop_point:SP_1474,stop_point:SP_4856,2,180
stop_point:SP_1474,stop_point:SP_4861,2,180
stop_point:SP_1477,stop_point:SP_1477,2,180
stop_point:SP_1477,stop_point:SP_3719,2,180
stop_point:SP_1479,stop_point:SP_1479,2,180
stop_point:SP_1479,stop_point:SP_450,2,180
stop_point:SP_1480,stop_point:SP_1480,2,180
stop_point:SP_1480,stop_point:SP_647,2,180
stop_point:SP_1481,stop_point:SP_1481,2,180
stop_point:SP_1481,stop_point:SP_1649,2,180
stop_point:SP_1481,stop_point:SP_5633,2,180
stop_point:SP_1482,stop_point:SP_1482,2,180
stop_point:SP_1482,stop_point:SP_3437,2,180
stop_point:SP_1483,stop_point:SP_1483,2,180
stop_point:SP_1483,stop_point:SP_1644,2,180
stop_point:SP_1483,stop_point:SP_4900,2,180
stop_point:SP_1483,stop_point:SP_4902,2,180
stop_point:SP_1485,stop_point:SP_1485,2,180
stop_point:SP_1485,stop_point:SP_160,2,180
stop_point:SP_1487,stop_point:SP_1274,2,180
stop_point:SP_1487,stop_point:SP_1487,2,180
stop_point:SP_1488,stop_point:SP_1488,2,180
stop_point:SP_1488,stop_point:SP_2627,2,180
stop_point:SP_1489,stop_point:SP_1489,2,180
stop_point:SP_1489,stop_point:SP_449,2,180
stop_point:SP_149,stop_point:SP_149,2,180
stop_point:SP_149,stop_point:SP_262,2,180
stop_point:SP_1490,stop_point:SP_1490,2,180
stop_point:SP_1490,stop_point:SP_571,2,180
stop_point:SP_1491,stop_point:SP_1491,2,180
stop_point:SP_1491,stop_point:SP_2965,2,180
stop_point:SP_1492,stop_point:SP_1492,2,180
stop_point:SP_1492,stop_point:SP_898,2,180
stop_point:SP_1493,stop_point:SP_1493,2,180
stop_point:SP_1493,stop_point:SP_2795,2,180
stop_point:SP_1493,stop_point:SP_3157,2,180
stop_point:SP_1494,stop_point:SP_1294,2,180
stop_point:SP_1494,stop_point:SP_1494,2,180
stop_point:SP_1495,stop_point:SP_1495,2,180
stop_point:SP_1495,stop_point:SP_2043,2,180
stop_point:SP_1496,stop_point:SP_1496,2,180
stop_point:SP_1496,stop_point:SP_3340,2,180
stop_point:SP_1497,stop_point:SP_1497,2,180
stop_point:SP_1497,stop_point:SP_2880,2,180
stop_point:SP_1498,stop_point:SP_1469,2,180
stop_point:SP_1498,stop_point:SP_1498,2,180
stop_point:SP_1499,stop_point:SP_1499,2,180
stop_point:SP_1499,stop_point:SP_802,2,180
stop_point:SP_150,stop_point:SP_150,2,180
stop_point:SP_150,stop_point:SP_677,2,180
stop_point:SP_1500,stop_point:SP_1500,2,180
stop_point:SP_1500,stop_point:SP_1894,2,180
stop_point:SP_1502,stop_point:SP_1502,2,180
stop_point:SP_1502,stop_point:SP_1621,2,180
stop_point:SP_1502,stop_point:SP_2029,2,180
stop_point:SP_1502,stop_point:SP_579,2,180
stop_point:SP_1503,stop_point:SP_1503,2,180
stop_point:SP_1503,stop_point:SP_3561,2,180
stop_point:SP_1504,stop_point:SP_1504,2,180
stop_point:SP_1504,stop_point:SP_430,2,180
stop_point:SP_1505,stop_point:SP_1505,2,180
stop_point:SP_1505,stop_point:SP_268,2,180
stop_point:SP_1506,stop_point:SP_1506,2,180
stop_point:SP_1506,stop_point:SP_2919,2,180
stop_point:SP_1507,stop_point:SP_1450,2,180
stop_point:SP_1507,stop_point:SP_1507,2,180
